country iso3,units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
COD,kg/person/year,,,,,6.753953105350178,,,,,6.860447778038598,6.854900176827463,6.827036974348539,6.817380588555964,6.858671502845779,,,,,,,,,,,,,,,,,,
COG,kg/person/year,,,,,2.352747244513378,,,,,,1.5985807410905446,,,,,,,,,,,,,,,,,,,,,
COK,kg/person/year,,,,,0.7251925690983236,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,kg/person/year,9.567075860838216,,,,9.72929635343196,,,,,,10.001750599609055,,,,10.345448218879115,,,,,,,,,,,,,,,,,
COM,kg/person/year,,,,,0.17191928664056197,,,,,,0.0051289407889588984,,,,,,,,,,,,,,,,,,,,,
CPV,kg/person/year,,,,,,3.561166993208259,,,,,2.2454942815182073,,,,,,,,,,,,,,,,,,,,,
CRI,kg/person/year,5.059759303640335,,,,,,10.20175404528266,,,,7.46382495144116,,,,,7.344955973129046,,,,,,,,,,,,,,,,
CUB,kg/person/year,5.95952828164582,,,,,,,,,,4.157290552289342,,4.7734786528727575,,,,,,,,,,,,,,,,,,,
DJI,kg/person/year,,,,,2.2615108496383987,,,,,,3.4904108038321744,,,,,,,,,,,,,,,,,,,,,
DMA,kg/person/year,,,,,39.4520072834475,,,,,,6.876774061393498,6.837556673954191,6.782690222964461,6.706408345752608,6.751830139703095,6.785683082389259,5.964330394809577,6.106870229007634,6.687796225756739,6.105804875921323,6.108646643880446,6.400744813941986,6.677505516200209,6.684200584141007,6.775165414942844,6.713614352850429,6.707099536211202,9.090521710722555,,,,
DOM,kg/person/year,8.138584295926893,,,,14.343726914290052,,,,3.8251048100451506,,3.879031813329702,,,,,,,,,,15.321578742511448,,,,,,,,,,,
DZA,kg/person/year,,,,,7.015784010641656,,,,,,11.670655505391924,,,,,,,,,,,,,,,,,,,,,
ECU,kg/person/year,6.626897625293102,,,,,,,,,,,,,,,,,,,,9.376618977573905,,8.663847434135223,,,,,,,,,
EGY,kg/person/year,4.618923516590075,,,,,,,,,,7.8042496899772305,,,,,6.942748627858683,,,,,,,,,,,,,,,,
ERI,kg/person/year,,,,,1.2582619339045287,1.2562464653581924,1.475217451027418,1.7891734062501499,1.9029143434536517,2.0242081717750695,0.835812911637859,,,,,,,,,,,,,,,,,,,,,
ETH,kg/person/year,,,,,0.08267123438276781,0.15610054857864086,0.2248606343277389,0.2941812224292985,0.36539359257727544,0.43078922773079803,0.4788862586805169,0.519910971673685,0.5607887584654782,0.596289912380459,0.6235960184659369,0.6545684687505888,0.6936170372959072,0.7462206930724887,0.8157146929117588,0.9121966038267162,1.0540820088206801,1.2196572196700275,1.3478239786692143,1.4757650062832979,,,,,,,,
FJI,kg/person/year,,,,,4.299427290994091,,,,,,,,,,3.5998864651191766,,,,,,,,,,,,,,,,,
FSM,kg/person/year,,,,,0.9187460953290949,,,,,,0.3073163308238369,,,,,,,,,,,,,,,,,,,,,
GAB,kg/person/year,,,,,3.2122939509569672,,,,,,7.879428250460549,,,,,,,,,,,,,,,,,,,,,
GEO,kg/person/year,5.467021600900075,,,,,,,,,,10.295012721644051,10.375243607100625,10.588191261147148,10.702307840684947,10.780022362278947,10.865443698370841,9.824938158814213,9.973198309471211,10.13996450239168,10.271840630836273,10.711965160831948,10.885316388524156,10.961119306395092,11.06702204397596,,,,14.096344017603858,,,,
GHA,kg/person/year,1.2118872152502023,1.2781290160470518,1.2806661039945206,1.2887811212852385,1.4400686726146472,1.5700554978492307,1.5786810251731533,1.860079132736736,1.9583527565591725,1.9487097710977817,2.3874295199786917,2.4376624644099048,2.6928953712356187,2.959279803562332,3.233751675990864,3.298669228554572,3.368171540889992,,,,,,,,,,,,,,,
GIN,kg/person/year,,,,,2.238467266822654,,,,,,0.35984309401728465,,,,,,,,,,,,,,,,,,,,,
GMB,kg/person/year,,,,8.037257266699136,,,,,,,4.525790256820859,,,,,,,,,,,,,,,,,,,,,
GNB,kg/person/year,,,,,1.918105169063992,,,,,,,,,,,,0.7566698324223828,,,,1.473947499393831,,,,,,,,,,,
GRD,kg/person/year,,,,,678.4655048752593,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,kg/person/year,3.186868586801221,,,,3.1850670252892517,,,,,,3.265111290200814,,,,,3.4847063241739353,,,,,,,,,,,,,,,,
GUY,kg/person/year,,,,,,,,,,2.7044355381299026,2.937879009447323,3.1718497675073607,3.2749239467962954,3.287043002411375,3.655855154492757,,,,,,,,,,,,,,,,,
HND,kg/person/year,,,,,,2.5701757766266087,,,,,4.009479135761204,,,,,0.08592640495951347,,,,,,,,,,0.5121305545588495,,,,,,
HTI,kg/person/year,,,,,0.7119870704216661,0.7250256840020788,0.8210441596928317,0.7529842686930871,0.7679047093524094,0.7820740823938191,0.7978254173781208,,,,,,,,,,,,,,,,,,,,,
IDN,kg/person/year,,,,,,,,,,,4.029243916478153,,,,,,,,,,,,,,,,,,,,,
IND,kg/person/year,,,,,0.6157023405780602,,,,,,0.46071582238078645,,,,,,,,,,0.5359767048180561,,,,,,0.5632597722545019,,,,,
IRN,kg/person/year,,,,,4.951175986816469,,,,,,7.590886926191678,,,,,,,,,,,,,,,,,,,,,
IRQ,kg/person/year,,,,,,,,7.299345253208913,,,,,,,,,,,,,,,,,,,,,,,,
ISR,kg/person/year,,,,,,,19.917425246928676,,,,20.874956621601235,,,25.282026457884044,26.752872155484013,28.114796795865384,29.34284775875239,30.310175627229476,31.133728188268645,31.7100889108107,32.14626400042879,32.59582498947945,33.28408546177456,33.01329835470666,33.14579815590343,32.38151592691113,32.81866483381551,32.44382711403313,31.941352990915515,30.87514862588933,,
JAM,kg/person/year,,,,,5.836931432560094,,,,,,,,,,,,7.08267959519047,7.270786063043342,7.416906489811619,7.974578322590978,8.15685746641423,,7.989660183990461,,,,,,,,,
JOR,kg/person/year,,,,,86.70070305827308,,,,,,23.68852416866983,,,,,,23.536971479774333,,,,,,,,,,17.008113476270527,,,,,
KEN,kg/person/year,,,,,0.2581030869514908,0.10305693277938557,,,,,0.17243834891447793,,,,,0.24551509485391992,,,,,0.3181760539642003,,,,,,,,,,,
KGZ,kg/person/year,9.98636094926337,11.58875912402207,10.536605306069855,7.97094617063989,4.859525546277281,5.163130028874419,4.722596931160581,5.110221075277531,4.0806276052862005,4.45271496036718,4.231211736466862,4.181919941286101,4.136499901226286,3.9701662532717803,5.14041159889742,4.180497481857706,3.7360593201360452,3.1296189482216965,4.29424095229276,9.59582274751874,7.587092392939607,,,,,,,,,,,
KHM,kg/person/year,,,,,0.5547014094022641,,,,,,0.7995814121168848,,,,,,,,,,,,,,,,,,,,,
KIR,kg/person/year,,,,,5.297238487989635,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNA,kg/person/year,,,,,50.951167829337386,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,kg/person/year,8.085894937672201,8.780910878789713,9.315781829199006,9.707372072301384,10.071341621909331,10.276159420293048,10.532593747793479,10.81188266241925,9.830215221065032,9.744962881265707,9.712410446384249,10.102881580901562,10.045082203826876,10.088191903792149,8.992969116093656,8.825929602671547,8.537056705474063,7.872776202022036,7.730384742740425,7.77537359570062,7.564986423095696,7.369755930653316,6.955891388163218,6.828784306926299,6.908890836617232,7.21589023077259,7.051649051381501,7.279519877051476,7.218505754021623,,,
KWT,kg/person/year,,,,,20.595866446164962,,,,,,,,,,,,,,,,,,,,,,15.078487729383152,,,,,
LAO,kg/person/year,2.5959318502991,,,,,,,,,,0.20254645080616251,,,,,,,,,,,,,,,,,,,,,
LBN,kg/person/year,,,,,11.00885152401763,,,,,,18.07601740667243,,,,,,,,,,,20.711365741034392,20.902463474277553,10.726012809885058,,,,,,,,
LBR,kg/person/year,,,,,,,,,,,0.6907928367546,,,,,,,,,,,,,,0.6704432758522263,,,,,,,
LCA,kg/person/year,,,,,184.63645964094286,,,,,,18.24012539184953,,,,,18.925422949947396,,,,,19.05929154356919,,,,,,,,,,,
LKA,kg/person/year,,,,,26.091865396265906,,,,,,4.476903444227854,,,,,,,,,,,,,,,,,,,,,
LSO,kg/person/year,,,,,0.6646980439035675,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,kg/person/year,,,,,3.549408201064128,,,,,,3.9342427431975056,,,,4.638211974278402,4.4392637073830645,4.466299923812976,,6.962001354160518,,8.423172030967722,,9.33672409731433,,,,,,,,,
MDA,kg/person/year,16.413467348213775,17.897797047246595,19.26211072010024,18.952579940445368,18.539513714089015,18.094490063392815,17.431828621539232,16.80203578278338,16.274847055288873,15.424083711243055,14.665136879926559,13.874440215583807,13.263946116853864,12.985914447107975,12.818078599059302,13.036995717979439,13.43715094142461,14.422920917870545,15.775745707059711,16.8646045917687,17.75434956252892,17.926075469955713,18.213521875483828,18.730993142164714,,,,,,,,
MDG,kg/person/year,,,,,0.7442624251448763,,,,,,,,,,,0.7449910923011503,0.7901932776582001,0.8037299609005809,0.8243080021952175,0.8205945889032178,0.8633684139422404,,,,,,,,,,,
MDV,kg/person/year,,,,,4.528134305573729,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,kg/person/year,0.03333082792725368,0.24359233346175946,0.45390205062340583,0.6476306548943743,0.8269263445518685,0.9996871894803344,1.1814377069189854,1.350081398936613,1.5111604488799262,1.6880462944559609,1.8578900621283476,2.0463904707433875,2.2202857998316645,2.3741058261625954,2.534690610294002,3.0143019512704017,3.432496863537313,3.859046329930301,4.251775376587747,4.624881779584459,4.963717495186543,5.30186531750555,5.628078419161594,5.949812750243605,,,,,,,,
MHL,kg/person/year,,,,,,,,,,,22.297875479492475,,,,,19.294035371846068,,,,,21.882020368428936,,,,,,,,,,,
MKD,kg/person/year,15.787282958626154,15.956646795824197,16.41791618826941,16.672471137245044,15.744164601049135,16.218192887236526,16.524770692990664,17.311006000297372,17.331787848437337,17.315506730481307,17.522352386597685,17.21804213921994,17.2653205065181,16.710587685441176,16.711033521302355,16.784835629842657,17.053686195836285,17.264318297009634,17.514872542633185,17.74343509649548,,,,,,,,,,,,
MLI,kg/person/year,,,,,,0.554374346216254,,,,,0.9137741532885948,,,,,,,,,,0.29042098227846014,,,,,,,,,,,
MMR,kg/person/year,,,,,,,,,,,2.9274238678746514,2.956655752648071,2.969219386392881,3.017413602800579,3.050290244001672,3.0868859709309295,,,,,,,,,,,,,,,,
MNE,kg/person/year,,,,,,,,,,,,,,,,,,,,,,3.957023558535458,,,,,,,,,,
MNG,kg/person/year,1.573030484868141,1.5908534110397043,1.5649494253058582,1.5416390089287328,1.47729099591138,1.5019306245370836,1.442491471269176,1.4275091937889917,1.4552119037996831,,,,,,,,0.9414072760322357,,,,,,,,,,,,,,,
MOZ,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,kg/person/year,,,,,,4.222230344307811,,,,,0.41795871841330046,,,,,,,,,,,,,,,,,,,,,
MUS,kg/person/year,,,,,,2.9356830289767255,,,,,17.518113707203536,20.49218459248232,22.529603589060365,23.242590595167183,22.201250819750797,23.660067024469658,30.02924649362294,,,,,,,33.88107610574491,,,,,,,,
MWI,kg/person/year,0.42349495501152296,,,,0.38295272142686604,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,kg/person/year,,37.457678891567696,38.450975748092965,39.108778305475525,39.72236057739626,38.67008835204517,40.944201194470764,41.3272232840971,43.71579753016858,45.99342036349312,45.237073131856995,45.83007152953264,45.799598413262856,45.59197352873807,45.63308784358696,45.6875503844405,48.55130766821079,49.05357372141296,49.58228641057946,50.158643169134216,50.824880214082306,50.79051493005266,,,,,,,,,,
NAM,kg/person/year,,,,,2.188072885285306,,,,,,3.0783760027397546,,,,,,,,,,,,,,,,,,,,,
NER,kg/person/year,,,,,,,,,,,,,,,,,,,0.06470324664715864,,,,,,,,,,,,,
NGA,kg/person/year,,,,,1.8478988112161836,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,kg/person/year,,,,,2.451754063555346,,,,,,4.897308763898968,,,,,,,,,,,,,,,,,,,,,
NIU,kg/person/year,,,,,0.011014736842105263,,,,,,,,,,,,,,,550.9641873278237,,,,,,,,,,,,
NPL,kg/person/year,,,,,0.4280847255378141,,,,,,0.4951240864024105,,,,,,,,,,,,,,,,,,,,,
NRU,kg/person/year,,,,,9.830640451625463,,,,,,17.175869711862774,,,18.285286156225833,,,,19.8264342066816,,,14.816521824040622,,,,,,,,,,,
OMN,kg/person/year,,,,,2.5945844610824045,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,,2.8108355368372133,,,,,,
PAN,kg/person/year,,,,,9.382332883066523,,,,,,15.59433540180649,,,,,,,,,,,,,,,,,,,,,
PER,kg/person/year,,,,,3.9998735784771196,,,,,,11.058642230733305,,,,,,,,,,9.01125880650042,,9.611977528576308,,,,,,,,,
PHL,kg/person/year,,,,,2.9937790504143202,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLW,kg/person/year,,,,,32.79666070363745,,,,,,3.5486160397444992,,,,,4.034088043971559,,,,,,,,,,,,,,,,
PNG,kg/person/year,,,,,,,,,,,0.5264785105087834,,,,,,,,,,,,,,,,,,,,,
PRK,kg/person/year,0.28846815381295043,,,,0.3166672132945944,,,,,,0.2995670101230968,,0.2961281957573206,,,,,,,,,,,,,,,,,,,
PRY,kg/person/year,2.005323715662835,,,,1.819677925905295,,,,,,2.2502746486556218,,,,,11.645320564014757,,,,,,15.74793987411573,15.509877734149859,,,4.556527650757937,,4.682629145212484,,,,
PSE,kg/person/year,,,,,,,,,,,,,,,,,,,,,,2.7092205382724552,,,,,,,,,,
QAT,kg/person/year,,,,,,,,,,,,,,,,,,12.988141015494042,,,,,,,,,,,,,,
RWA,kg/person/year,,,,,,,,,,,,,,,,0.11078737808264494,,,,,,,,,,,,,,,,
SAU,kg/person/year,37.33813490396577,,,,,,,,,,35.49710661012773,,,,,,,,,,24.295516285246034,,24.943592214056252,,,,,,,,,
SDN,kg/person/year,,,,,,1.0733943244575646,,,,,2.5476473750315267,,,,,,,,,,,,,,,,,,,,,
SEN,kg/person/year,,,,,,,,,,,9.220667113410805,,,,,3.2950439386272556,,,,,,,,,,,,,,,,
SGP,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,kg/person/year,,,,,,,,,,,13.31456493122904,,,,,13.693957663316358,,,,,12.707659332159235,,,,,,,,,,,
SLV,kg/person/year,,,,,4.503746505819917,,,,,,,,,,,10.765480305216274,,,,,,,,,,,,,,,,
SMR,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,kg/person/year,10.043156024848235,,,,,,,,14.490002261597446,,,,,,,,,,,,,,,,,,,,,,,
SSD,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,0.09531281478925963,0.09544363778563197,0.09898973396196867,0.1036241751269999,,,,,,
STP,kg/person/year,,,,,,,,,1.3370395729648896,,,,,,,1.379562215781909,,,,,,,1.63781301994482,,,,,,,,,
SUR,kg/person/year,,,,,,,,,,,,,,1.984993449521617,,,,,,,,,,,,,,,,,,
SWZ,kg/person/year,,,,,1.1219025790128723,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,kg/person/year,,,,,,27.430253562587808,,,,,31.351486385211096,,,,,,,,,,,,,,,,,,,,,
SYR,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,kg/person/year,,,,2.175774004850906,,,,,0.6395027185351366,0.6589918752315398,0.6683507005635093,0.6651985453700541,0.6867782958597906,0.6665676420446947,,,,,,,0.08407086602323868,,,,,,,,,,,
TGO,kg/person/year,,,,,,0.17603031086174,,,,,0.3777738697722284,,,,,0.4624676025686986,,,,,0.4973590300716357,,,0.5023091444877176,0.5052397702454648,0.5091188701379156,0.513834325716664,0.519196395314389,0.5253276360524456,,,
THA,kg/person/year,,,,,0.33385082172823377,,,,,,,,,,,,,,,,,,,3.6587397947432176,,,,,,,,
TJK,kg/person/year,5.721816362918201,5.579246355402312,4.950313001219192,4.896983213491329,4.651969773223366,4.56376106648673,4.639141096162768,4.577355593013582,4.547813354491493,3.2312448451547082,3.188268193294498,3.2767393634699733,3.2101477355847168,3.2971189774375156,3.3817541717613526,3.3193128445140054,3.2589827127970477,3.3387165500596727,3.2766173622219945,3.3473493545507083,3.280074113930619,,,,,,,,,,,
TKM,kg/person/year,,,,,3.7018783040171184,,,,,,0.8754397990690573,,,,5.045860900221421,,,,,,3.449146445404966,,,,,,,,,,,
TLS,kg/person/year,,,,,,,,,,,,,,,,,,,,,0.30536079690593393,,,,,,,,,,,
TON,kg/person/year,,,,,8.021578044940892,,,,,,11.403175345750125,,,,,,7.138148601563236,,,,,,,,,,,,,,,
TTO,kg/person/year,12.54147197276312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUN,kg/person/year,,,,,3.485126172723356,,,,,,6.347720016221053,,,,,,,,,,,,,,,,,,,,,
TUV,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,3.4406826314340764,,,,,,,
TZA,kg/person/year,0.6336408607307361,,,,0.5611703068447493,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,kg/person/year,,,,,0.14539115263531896,,,,,,1.2905537253977268,,,,,,,,,,,,,,,,,,,,,
URY,kg/person/year,,,,,,,,,8.27539788572779,,,,8.770759859317012,,,,9.029937855967676,,9.29221498228784,,,,,,,,,,,12.600596953280661,,
UZB,kg/person/year,7.736235399252734,7.645962273930059,7.559486515012925,7.463061821952405,7.3684308179094105,7.284660583601799,7.234197485202283,7.2005063652147205,7.173253657998642,7.139361205588386,7.078411710862408,7.033719351448225,6.9856329300100235,6.932231134868496,6.882138779381245,6.785153794630142,7.339646518711823,7.313837559564925,10.566015519344083,10.540050465721732,10.615099165280864,10.739149341707074,10.73303038581138,,,,,,,,,
VCT,kg/person/year,14.961728910896372,,,,15.525170259074635,,,15.497567293219925,,,23.02021737411368,,,,23.266552998010802,,,,,,,,,,,,,,,,,
VEN,kg/person/year,,,,,,,,,,11.631846508693636,,,,,,,,,,,,,,,,,,,,,,
VNM,kg/person/year,,,,,0.9144414620983545,,,,,,3.373622118019509,,,,,,,,,,2.7264680717039784,,,3.2949756280037104,,,,,,,,
VUT,kg/person/year,,,,,,,,,,,1.5618980184720472,,,,,,,,,,,,,,,,,,,,,
WSM,kg/person/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,kg/person/year,,,,,,1.6164349517823604,,,,,2.8021278994240073,,,,,,,,,,2.3440077019243417,,2.288033610908673,,,,,,,,,
ZAF,kg/person/year,16.78311893126888,,,,16.680694745597332,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,kg/person/year,,,,,2.101669346167244,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,kg/person/year,,,,,2.238779716784696,,,,,,4.799455430803513,,,,,,2.0639893467331794,,,,,,,,,,,,,,,
